Time,Voltage
4.40E-02,8.2
4.40E-02,8
4.40E-02,8
4.40E-02,7.8
4.40E-02,8.2
4.40E-02,7.6
4.40E-02,7.8
4.40E-02,8
4.40E-02,8.4
4.40E-02,7.8
4.40E-02,8
4.40E-02,7.8
4.40E-02,8.2
4.40E-02,8
4.40E-02,8
4.40E-02,7.4
4.40E-02,8.4
4.40E-02,8
4.40E-02,7.6
4.40E-02,8.4
4.40E-02,8
4.40E-02,7.4
4.40E-02,8.2
4.41E-02,8
4.41E-02,7.8
4.41E-02,7.6
4.41E-02,7.6
4.41E-02,8
4.41E-02,7.4
4.41E-02,7.4
4.41E-02,7.8
4.41E-02,7.6
4.41E-02,8
4.41E-02,7.4
4.41E-02,7.6
4.41E-02,8
4.41E-02,7.6
4.41E-02,8
4.41E-02,8
4.41E-02,8
4.41E-02,8
4.41E-02,8
4.41E-02,7.8
4.41E-02,7.8
4.41E-02,8.2
4.41E-02,7.4
4.41E-02,8
4.41E-02,8
4.42E-02,7.6
4.42E-02,7.8
4.42E-02,8.2
4.42E-02,7.8
4.42E-02,7.4
4.42E-02,7.8
4.42E-02,8
4.42E-02,8
4.42E-02,8
4.42E-02,7.6
4.42E-02,8
4.42E-02,7.8
4.42E-02,7.8
4.42E-02,7.8
4.42E-02,7.6
4.42E-02,7.4
4.42E-02,7.8
4.42E-02,7.8
4.42E-02,7.8
4.42E-02,7.8
4.42E-02,8
4.42E-02,7.6
4.42E-02,8
4.42E-02,8
4.42E-02,7.8
4.43E-02,8
4.43E-02,8
4.43E-02,7.6
4.43E-02,8.2
4.43E-02,8.4
4.43E-02,7.8
4.43E-02,7.8
4.43E-02,7.8
4.43E-02,8.2
4.43E-02,7.8
4.43E-02,7.8
4.43E-02,7.8
4.43E-02,7.8
4.43E-02,7.8
4.43E-02,7.6
4.43E-02,8
4.43E-02,7.8
4.43E-02,8
4.43E-02,7.6
4.43E-02,8
4.43E-02,8.8
4.43E-02,7.6
4.43E-02,8
4.43E-02,7.8
4.43E-02,7.8
4.44E-02,7.8
4.44E-02,8
4.44E-02,7.8
4.44E-02,8
4.44E-02,8
4.44E-02,7.8
4.44E-02,8
4.44E-02,8.6
4.44E-02,8
4.44E-02,8
4.44E-02,7.8
4.44E-02,8
4.44E-02,7.6
4.44E-02,7.6
4.44E-02,8
4.44E-02,7.8
4.44E-02,7.6
4.44E-02,7.8
4.44E-02,8
4.44E-02,8
4.44E-02,8
4.44E-02,7.8
4.44E-02,7.8
4.44E-02,8.2
4.44E-02,7.6
4.45E-02,7.8
4.45E-02,7.8
4.45E-02,7.6
4.45E-02,7.6
4.45E-02,8
4.45E-02,8
4.45E-02,8.2
4.45E-02,7.4
4.45E-02,8
4.45E-02,7.6
4.45E-02,7.6
4.45E-02,7.6
4.45E-02,7.8
4.45E-02,7.8
4.45E-02,7.8
4.45E-02,8
4.45E-02,8
4.45E-02,7.6
4.45E-02,8
4.45E-02,8.2
4.45E-02,8.2
4.45E-02,7.6
4.45E-02,7.8
4.45E-02,7.6
4.45E-02,7.8
4.46E-02,8
4.46E-02,7.8
4.46E-02,8
4.46E-02,7.4
4.46E-02,7.8
4.46E-02,8
4.46E-02,8
4.46E-02,8
4.46E-02,7.6
4.46E-02,7.2
4.46E-02,8
4.46E-02,8
4.46E-02,7.8
4.46E-02,7.6
4.46E-02,8
4.46E-02,7.6
4.46E-02,7.6
4.46E-02,7.6
4.46E-02,7.8
4.46E-02,8
4.46E-02,7.4
4.46E-02,7.8
4.46E-02,7.6
4.46E-02,7.8
4.46E-02,7.8
4.47E-02,7.8
4.47E-02,8
4.47E-02,7.8
4.47E-02,7.8
4.47E-02,8.2
4.47E-02,8
4.47E-02,7.6
4.47E-02,7.4
4.47E-02,7.8
4.47E-02,7.6
4.47E-02,8.2
4.47E-02,7.8
4.47E-02,7.6
4.47E-02,7.8
4.47E-02,8.2
4.47E-02,7.4
4.47E-02,8.2
4.47E-02,7.6
4.47E-02,7.6
4.47E-02,8
4.47E-02,7.8
4.47E-02,8.6
4.47E-02,7.6
4.47E-02,8
4.47E-02,7.8
4.48E-02,8
4.48E-02,7.8
4.48E-02,7.8
4.48E-02,7.8
4.48E-02,8
4.48E-02,8
4.48E-02,8
4.48E-02,8
4.48E-02,7.8
4.48E-02,8
4.48E-02,8
4.48E-02,7.6
4.48E-02,8
4.48E-02,7.8
4.48E-02,8
4.48E-02,7.8
4.48E-02,7.8
4.48E-02,7.6
4.48E-02,7.6
4.48E-02,7.8
4.48E-02,7.8
4.48E-02,7.4
4.48E-02,8
4.48E-02,7.6
4.48E-02,7.4
4.49E-02,7.8
4.49E-02,7.6
4.49E-02,7.2
4.49E-02,7.4
4.49E-02,7.4
4.49E-02,7.8
4.49E-02,7.4
4.49E-02,7.8
4.49E-02,7.6
4.49E-02,7.8
4.49E-02,7.6
4.49E-02,7.8
4.49E-02,7.8
4.49E-02,7.6
4.49E-02,7.6
4.49E-02,7.8
4.49E-02,7.2
4.49E-02,7.6
4.49E-02,7.4
4.49E-02,8.2
4.49E-02,7.6
4.49E-02,8.2
4.49E-02,8
4.49E-02,7.6
4.49E-02,7.6
4.50E-02,7.4
4.50E-02,7.6
4.50E-02,7.6
4.50E-02,7.6
4.50E-02,7.8
4.50E-02,8
4.50E-02,7.8
4.50E-02,7.8
4.50E-02,8
4.50E-02,7.6
4.50E-02,7.8
4.50E-02,7.8
4.50E-02,7.8
4.50E-02,7.6
4.50E-02,7.8
4.50E-02,7.8
4.50E-02,7.6
4.50E-02,8
4.50E-02,7.8
4.50E-02,7.6
4.50E-02,7.6
4.50E-02,8.4
4.50E-02,7.6
4.50E-02,8
4.50E-02,7.6
4.51E-02,7.8
4.51E-02,7.4
4.51E-02,7.6
4.51E-02,7.8
4.51E-02,7.8
4.51E-02,7.4
4.51E-02,7.8
4.51E-02,7.4
4.51E-02,7.8
4.51E-02,8
4.51E-02,8
4.51E-02,7.8
4.51E-02,7.6
4.51E-02,8.2
4.51E-02,7.6
4.51E-02,7.6
4.51E-02,7.6
4.51E-02,7.8
4.51E-02,8
4.51E-02,7.4
4.51E-02,7.8
4.51E-02,7.6
4.51E-02,7.8
4.51E-02,8
4.51E-02,7.8
4.52E-02,7.8
4.52E-02,8
4.52E-02,7.6
4.52E-02,7.8
4.52E-02,7.6
4.52E-02,7.8
4.52E-02,7.6
4.52E-02,8.4
4.52E-02,7.6
4.52E-02,7.4
4.52E-02,7.6
4.52E-02,7.6
4.52E-02,7.8
4.52E-02,8.4
4.52E-02,7.8
4.52E-02,7.8
4.52E-02,7.6
4.52E-02,7.8
4.52E-02,7.8
4.52E-02,8.4
4.52E-02,7.4
4.52E-02,8
4.52E-02,7.6
4.52E-02,7.4
4.52E-02,7.6
4.53E-02,8
4.53E-02,7.8
4.53E-02,7.8
4.53E-02,7.2
4.53E-02,7.4
4.53E-02,7.4
4.53E-02,7.6
4.53E-02,7.8
4.53E-02,7.8
4.53E-02,8
4.53E-02,7.6
4.53E-02,8
4.53E-02,7.8
4.53E-02,7.6
4.53E-02,7.8
4.53E-02,7.8
4.53E-02,7.6
4.53E-02,7.4
4.53E-02,8
4.53E-02,7.6
4.53E-02,8.2
4.53E-02,7.6
4.53E-02,8.2
4.53E-02,7.8
4.53E-02,7.6
4.54E-02,8
4.54E-02,7.4
4.54E-02,7.4
4.54E-02,8
4.54E-02,7.8
4.54E-02,7.6
4.54E-02,7.8
4.54E-02,8
4.54E-02,7.2
4.54E-02,8.4
4.54E-02,7.4
4.54E-02,8
4.54E-02,7.8
4.54E-02,7.4
4.54E-02,7.4
4.54E-02,8
4.54E-02,7.4
4.54E-02,8
4.54E-02,8.2
4.54E-02,7.8
4.54E-02,8
4.54E-02,7.6
4.54E-02,8
4.54E-02,7.6
4.54E-02,8
4.55E-02,7.6
4.55E-02,7.6
4.55E-02,7.8
4.55E-02,7.8
4.55E-02,7.4
4.55E-02,7.8
4.55E-02,7.4
4.55E-02,7.6
4.55E-02,7.8
4.55E-02,8
4.55E-02,8
4.55E-02,7.6
4.55E-02,7.4
4.55E-02,7.4
4.55E-02,7.8
4.55E-02,7.8
4.55E-02,7.8
4.55E-02,7.8
4.55E-02,7.8
4.55E-02,8
4.55E-02,8
4.55E-02,8.2
4.55E-02,7.8
4.55E-02,7.8
4.55E-02,7.8
4.56E-02,7.8
4.56E-02,7.6
4.56E-02,8
4.56E-02,7.6
4.56E-02,7.8
4.56E-02,7.6
4.56E-02,8.4
4.56E-02,7.6
4.56E-02,7.6
4.56E-02,7.8
4.56E-02,7.6
4.56E-02,7.4
4.56E-02,8
4.56E-02,7.8
4.56E-02,7.6
4.56E-02,8
4.56E-02,7.6
4.56E-02,7.6
4.56E-02,7.8
4.56E-02,7.4
4.56E-02,8.2
4.56E-02,7.8
4.56E-02,7.4
4.56E-02,7.8
4.56E-02,8
4.57E-02,7.6
4.57E-02,7.8
4.57E-02,7.2
4.57E-02,7.4
4.57E-02,7.8
4.57E-02,7.8
4.57E-02,7.8
4.57E-02,7.6
4.57E-02,8
4.57E-02,7.8
4.57E-02,7.6
4.57E-02,7.6
4.57E-02,7.8
4.57E-02,7.6
4.57E-02,7.6
4.57E-02,7.6
4.57E-02,7.4
4.57E-02,7.8
4.57E-02,7.6
4.57E-02,8
4.57E-02,8
4.57E-02,7.8
4.57E-02,8
4.57E-02,7.8
4.57E-02,7.8
4.58E-02,7.4
4.58E-02,7.4
4.58E-02,7.6
4.58E-02,7.8
4.58E-02,7.6
4.58E-02,7.8
4.58E-02,7.6
4.58E-02,7.2
4.58E-02,7.8
4.58E-02,7.8
4.58E-02,7.8
4.58E-02,7.4
4.58E-02,7.8
4.58E-02,7.6
4.58E-02,8.4
4.58E-02,7.8
4.58E-02,7.6
4.58E-02,7.6
4.58E-02,7.6
4.58E-02,7.6
4.58E-02,7
4.58E-02,7.6
4.58E-02,7.6
4.58E-02,7.8
4.58E-02,7.4
4.59E-02,7.8
4.59E-02,7.8
4.59E-02,7.8
4.59E-02,7.6
4.59E-02,7.6
4.59E-02,7.4
4.59E-02,7.6
4.59E-02,7.8
4.59E-02,7.2
4.59E-02,7.6
4.59E-02,7.4
4.59E-02,7.8
4.59E-02,7.6
4.59E-02,7.6
4.59E-02,7.4
4.59E-02,7.6
4.59E-02,7.8
4.59E-02,7.8
4.59E-02,7.8
4.59E-02,7.6
4.59E-02,8.2
4.59E-02,7.8
4.59E-02,8
4.59E-02,7.6
4.59E-02,8
4.60E-02,7.8
4.60E-02,8.2
4.60E-02,7.8
4.60E-02,8
4.60E-02,7.6
4.60E-02,7.6
4.60E-02,7.6
4.60E-02,7.4
4.60E-02,7.8
4.60E-02,8
4.60E-02,7.8
4.60E-02,8
4.60E-02,7.4
4.60E-02,8
4.60E-02,7.8
4.60E-02,7.8
4.60E-02,7.6
4.60E-02,7.6
4.60E-02,7.6
4.60E-02,7.8
4.60E-02,7.8
4.60E-02,7
4.60E-02,7.8
4.60E-02,7.8
4.60E-02,7.8
4.61E-02,7.8
4.61E-02,7.4
4.61E-02,7.8
4.61E-02,7.6
4.61E-02,7.8
4.61E-02,7.6
4.61E-02,7.6
4.61E-02,7.6
4.61E-02,7.6
4.61E-02,7.2
4.61E-02,7.8
4.61E-02,7.8
4.61E-02,8
4.61E-02,7.6
4.61E-02,7.6
4.61E-02,7.6
4.61E-02,7.8
4.61E-02,7.6
4.61E-02,7.8
4.61E-02,7.8
4.61E-02,7.8
4.61E-02,7.8
4.61E-02,7.4
4.61E-02,7.8
4.61E-02,7.4
4.62E-02,7.4
4.62E-02,7.2
4.62E-02,7.8
4.62E-02,8
4.62E-02,7.6
4.62E-02,8
4.62E-02,7.6
4.62E-02,7.8
4.62E-02,7.8
4.62E-02,8
4.62E-02,7.8
4.62E-02,7.8
4.62E-02,7.8
4.62E-02,7.6
4.62E-02,7.4
4.62E-02,7.6
4.62E-02,7.8
4.62E-02,7.6
4.62E-02,7.6
4.62E-02,7.6
4.62E-02,8
4.62E-02,7.6
4.62E-02,7.2
4.62E-02,7.4
4.62E-02,7.6
4.63E-02,7.8
4.63E-02,7.6
4.63E-02,7.6
4.63E-02,7.4
4.63E-02,7.6
4.63E-02,7.6
4.63E-02,7.8
4.63E-02,7.2
4.63E-02,7.8
4.63E-02,7.4
4.63E-02,8.2
4.63E-02,7.6
4.63E-02,7.6
4.63E-02,7.4
4.63E-02,7.6
4.63E-02,7.8
4.63E-02,7.8
4.63E-02,7.8
4.63E-02,7.8
4.63E-02,8
4.63E-02,7.8
4.63E-02,8
4.63E-02,7.6
4.63E-02,7.8
4.63E-02,7.6
4.64E-02,7.8
4.64E-02,7.6
4.64E-02,7.8
4.64E-02,7.6
4.64E-02,8
4.64E-02,7.6
4.64E-02,8
4.64E-02,7
4.64E-02,7.6
4.64E-02,7.6
4.64E-02,7.8
4.64E-02,7.8
4.64E-02,8
4.64E-02,7.8
4.64E-02,8
4.64E-02,7.8
4.64E-02,7.6
4.64E-02,7.8
4.64E-02,7.8
4.64E-02,7.6
4.64E-02,7.4
4.64E-02,7.8
4.64E-02,7.6
4.64E-02,7.6
4.64E-02,7.8
4.65E-02,7.2
4.65E-02,7
4.65E-02,8.2
4.65E-02,7.6
4.65E-02,7.6
4.65E-02,7.6
4.65E-02,7.6
4.65E-02,7.6
4.65E-02,7.6
4.65E-02,7.2
4.65E-02,7.6
4.65E-02,7.8
4.65E-02,7.8
4.65E-02,7.8
4.65E-02,7.8
4.65E-02,7.8
4.65E-02,7.2
4.65E-02,7.6
4.65E-02,7.2
4.65E-02,7.4
4.65E-02,8
4.65E-02,7.4
4.65E-02,7.6
4.65E-02,7.2
4.65E-02,7.4
4.66E-02,7.8
4.66E-02,8
4.66E-02,7.6
4.66E-02,7.8
4.66E-02,8
4.66E-02,7.8
4.66E-02,7.8
4.66E-02,7.8
4.66E-02,7.6
4.66E-02,7.6
4.66E-02,7.8
4.66E-02,7.4
4.66E-02,7.6
4.66E-02,7.6
4.66E-02,7.6
4.66E-02,7.8
4.66E-02,7.4
4.66E-02,7.6
4.66E-02,7.6
4.66E-02,7.8
4.66E-02,7.8
4.66E-02,7.6
4.66E-02,7.8
4.66E-02,7.8
4.66E-02,7.4
4.67E-02,7.6
4.67E-02,7.4
4.67E-02,7.4
4.67E-02,7.4
4.67E-02,7.8
4.67E-02,7.6
4.67E-02,8
4.67E-02,7.6
4.67E-02,7.4
4.67E-02,8
4.67E-02,7.4
4.67E-02,7.6
4.67E-02,7
4.67E-02,7.6
4.67E-02,7.8
4.67E-02,7.6
4.67E-02,8
4.67E-02,7.4
4.67E-02,7.8
4.67E-02,7.6
4.67E-02,8
4.67E-02,7.8
4.67E-02,8
4.67E-02,7.2
4.67E-02,8.2
4.68E-02,7.8
4.68E-02,8.2
4.68E-02,8
4.68E-02,7.8
4.68E-02,7.6
4.68E-02,7.6
4.68E-02,7.4
4.68E-02,7.6
4.68E-02,7.6
4.68E-02,7.6
4.68E-02,7.4
4.68E-02,7.8
4.68E-02,8
4.68E-02,8
4.68E-02,7.6
4.68E-02,8
4.68E-02,7.6
4.68E-02,8.2
4.68E-02,7.6
4.68E-02,7.4
4.68E-02,7.8
4.68E-02,7.6
4.68E-02,7.6
4.68E-02,7.8
4.68E-02,7.2
4.69E-02,7.4
4.69E-02,7.4
4.69E-02,7.6
4.69E-02,7
4.69E-02,7.4
4.69E-02,7.6
4.69E-02,7.6
4.69E-02,7
4.69E-02,7.6
4.69E-02,7.8
4.69E-02,7.8
4.69E-02,7.6
4.69E-02,7.6
4.69E-02,7
4.69E-02,7.8
4.69E-02,7.2
4.69E-02,7.8
4.69E-02,7.6
4.69E-02,7.4
4.69E-02,7.8
4.69E-02,7.8
4.69E-02,7.6
4.69E-02,7.4
4.69E-02,7.6
4.69E-02,7.8
4.70E-02,7.4
4.70E-02,7.8
4.70E-02,7.8
4.70E-02,7.8
4.70E-02,7.2
4.70E-02,7.6
4.70E-02,7.6
4.70E-02,8
4.70E-02,7.4
4.70E-02,7.4
4.70E-02,7.4
4.70E-02,7.2
4.70E-02,7.6
4.70E-02,7.8
4.70E-02,7.8
4.70E-02,7.4
4.70E-02,7.6
4.70E-02,7.6
4.70E-02,7.6
4.70E-02,7.6
4.70E-02,7.6
4.70E-02,7.6
4.70E-02,7.8
4.70E-02,7.4
4.70E-02,7.6
4.71E-02,6.8
4.71E-02,7.6
4.71E-02,7.4
4.71E-02,7.8
4.71E-02,7.2
4.71E-02,7.6
4.71E-02,7.6
4.71E-02,7.6
4.71E-02,7.8
4.71E-02,7.4
4.71E-02,7.8
4.71E-02,7.4
4.71E-02,7.6
4.71E-02,7.4
4.71E-02,7.4
4.71E-02,7.8
4.71E-02,7
4.71E-02,8
4.71E-02,7.6
4.71E-02,7.8
4.71E-02,7.6
4.71E-02,7.4
4.71E-02,7.6
4.71E-02,8
4.71E-02,7.6
4.72E-02,8
4.72E-02,7.6
4.72E-02,7.6
4.72E-02,7.6
4.72E-02,7.4
4.72E-02,7.4
4.72E-02,7.6
4.72E-02,7.4
4.72E-02,7.8
4.72E-02,7.4
4.72E-02,7.6
4.72E-02,7.6
4.72E-02,7.8
4.72E-02,8
4.72E-02,7.6
4.72E-02,7
4.72E-02,7.4
4.72E-02,7.6
4.72E-02,7.6
4.72E-02,7.8
4.72E-02,7.6
4.72E-02,7.6
4.72E-02,7.8
4.72E-02,7.2
4.72E-02,7.6
4.73E-02,7.4
4.73E-02,7.6
4.73E-02,7.4
4.73E-02,7.8
4.73E-02,7.6
4.73E-02,7.8
4.73E-02,7.6
4.73E-02,7.6
4.73E-02,7.6
4.73E-02,7.6
4.73E-02,7.2
4.73E-02,7.2
4.73E-02,7.6
4.73E-02,7.8
4.73E-02,7.2
4.73E-02,7.6
4.73E-02,7.8
4.73E-02,7.6
4.73E-02,7.6
4.73E-02,7.6
4.73E-02,7.6
4.73E-02,7.2
4.73E-02,7.4
4.73E-02,7.6
4.73E-02,7.8
4.74E-02,7.6
4.74E-02,7.6
4.74E-02,7.6
4.74E-02,7.6
4.74E-02,7.6
4.74E-02,6.8
4.74E-02,7.8
4.74E-02,7.4
4.74E-02,7.6
4.74E-02,7.4
4.74E-02,7.6
4.74E-02,7.4
4.74E-02,7.6
4.74E-02,7.4
4.74E-02,7
4.74E-02,7.6
4.74E-02,7.6
4.74E-02,7.6
4.74E-02,7.6
4.74E-02,7.2
4.74E-02,7.8
4.74E-02,7.6
4.74E-02,7.8
4.74E-02,7.8
4.74E-02,7.8
4.75E-02,7
4.75E-02,7.4
4.75E-02,7.8
4.75E-02,7.2
4.75E-02,7.6
4.75E-02,7.6
4.75E-02,7.6
4.75E-02,7.8
4.75E-02,7.6
4.75E-02,7.6
4.75E-02,7.4
4.75E-02,7.2
4.75E-02,8.8
4.75E-02,7.6
4.75E-02,7.6
4.75E-02,7.6
4.75E-02,7.8
4.75E-02,7.8
4.75E-02,7.8
4.75E-02,7.6
4.75E-02,7.8
4.75E-02,7.6
4.75E-02,7.8
4.75E-02,7.6
4.75E-02,7.8
4.76E-02,7.6
4.76E-02,7.8
4.76E-02,7.6
4.76E-02,7.4
4.76E-02,7.4
4.76E-02,7.6
4.76E-02,7.6
4.76E-02,7.6
4.76E-02,7.4
4.76E-02,7.6
4.76E-02,7.8
4.76E-02,7.8
4.76E-02,7.6
4.76E-02,7.6
4.76E-02,7.4
4.76E-02,7.8
4.76E-02,7.6
4.76E-02,7.4
4.76E-02,7.6
4.76E-02,7.6
4.76E-02,6.8
4.76E-02,7.4
4.76E-02,7.2
4.76E-02,7.4
4.76E-02,7.4
4.77E-02,7.2
4.77E-02,7.4
4.77E-02,7.6
4.77E-02,7.6
4.77E-02,7.6
4.77E-02,7.6
4.77E-02,7.2
4.77E-02,7.2
4.77E-02,7.6
4.77E-02,8
4.77E-02,7.6
4.77E-02,7.4
4.77E-02,8
4.77E-02,7.2
4.77E-02,7.6
4.77E-02,7.6
4.77E-02,7.6
4.77E-02,7.6
4.77E-02,7.4
4.77E-02,7.6
4.77E-02,7.2
4.77E-02,7.4
4.77E-02,7.6
4.77E-02,7.8
4.77E-02,7.8
4.78E-02,7.6
4.78E-02,7.6
4.78E-02,7.6
4.78E-02,7.8
4.78E-02,7.8
4.78E-02,7.6
4.78E-02,7.8
4.78E-02,7.4
4.78E-02,7.4
4.78E-02,7.8
4.78E-02,7.4
4.78E-02,7.2
4.78E-02,7.6
4.78E-02,7
4.78E-02,7.6
4.78E-02,7.6
4.78E-02,7.6
4.78E-02,7.6
4.78E-02,7.6
4.78E-02,7.6
4.78E-02,7.6
4.78E-02,7.4
4.78E-02,7.6
4.78E-02,7.6
4.78E-02,7.4
4.79E-02,7.6
4.79E-02,7.6
4.79E-02,7.6
4.79E-02,7.2
4.79E-02,7.2
4.79E-02,7.4
4.79E-02,7.8
4.79E-02,7.4
4.79E-02,7.6
4.79E-02,7.4
4.79E-02,7.2
4.79E-02,7.8
4.79E-02,7.6
4.79E-02,7.8
4.79E-02,7.4
4.79E-02,7.8
4.79E-02,7.8
4.79E-02,7.8
4.79E-02,7.6
4.79E-02,7.8
4.79E-02,7.6
4.79E-02,7.8
4.79E-02,7.2
4.79E-02,7.8
4.79E-02,7.2
4.80E-02,7.6
4.80E-02,7.2
4.80E-02,7.6
4.80E-02,7.4
4.80E-02,7.2
4.80E-02,7.4
4.80E-02,7.6
4.80E-02,7
4.80E-02,7.6
4.80E-02,7.6
4.80E-02,7.6
4.80E-02,7.6
4.80E-02,7.6
4.80E-02,7
4.80E-02,7.8
4.80E-02,7.6
4.80E-02,7
4.80E-02,7.8
4.80E-02,7.6
4.80E-02,7.6
4.80E-02,6.8
4.80E-02,7.2
4.80E-02,7.6
4.80E-02,7.4
4.80E-02,7.6
4.81E-02,7.4
4.81E-02,7.4
4.81E-02,7.6
4.81E-02,7.6
4.81E-02,7.6
4.81E-02,8
4.81E-02,7.6
4.81E-02,7.6
4.81E-02,7.2
4.81E-02,7.6
4.81E-02,6.8
4.81E-02,7.8
4.81E-02,7.4
4.81E-02,7.6
4.81E-02,7.2
4.81E-02,7.4
4.81E-02,7.6
4.81E-02,7.4
4.81E-02,7.6
4.81E-02,7.2
4.81E-02,7.4
4.81E-02,7.8
4.81E-02,7.8
4.81E-02,7.8
4.81E-02,7.2
4.82E-02,7.6
4.82E-02,7.2
4.82E-02,7.6
4.82E-02,7.4
4.82E-02,7.8
4.82E-02,7.4
4.82E-02,7.6
4.82E-02,7.4
4.82E-02,7.6
4.82E-02,7
4.82E-02,7.6
4.82E-02,7.4
4.82E-02,7.4
4.82E-02,7.2
4.82E-02,7.6
4.82E-02,7.6
4.82E-02,7.6
4.82E-02,7.6
4.82E-02,7.4
4.82E-02,7.6
4.82E-02,7.6
4.82E-02,7.8
4.82E-02,7.4
4.82E-02,7.4
4.82E-02,7.4
4.83E-02,7.2
4.83E-02,7.6
4.83E-02,7.6
4.83E-02,7.6
4.83E-02,7
4.83E-02,7.2
4.83E-02,7.4
4.83E-02,7.6
4.83E-02,7.4
4.83E-02,7.2
4.83E-02,7.8
4.83E-02,7.4
4.83E-02,7.8
4.83E-02,7.4
4.83E-02,7.8
4.83E-02,7.6
4.83E-02,6.8
4.83E-02,7.6
4.83E-02,7.8
4.83E-02,7.6
4.83E-02,7.8
4.83E-02,7.6
4.83E-02,7.4
4.83E-02,7.2
4.83E-02,7.6
4.84E-02,7.2
4.84E-02,7.4
4.84E-02,7.4
4.84E-02,7.6
4.84E-02,7.4
4.84E-02,7.2
4.84E-02,7.4
4.84E-02,7.6
4.84E-02,7.6
4.84E-02,8
4.84E-02,7.6
4.84E-02,7.6
4.84E-02,7.4
4.84E-02,7.8
4.84E-02,7.6
4.84E-02,7.4
4.84E-02,7.6
4.84E-02,7.2
4.84E-02,8
4.84E-02,7.4
4.84E-02,7.2
4.84E-02,7.6
4.84E-02,7.4
4.84E-02,7.6
4.84E-02,7.4
4.85E-02,7.4
4.85E-02,8
4.85E-02,7.6
4.85E-02,7.2
4.85E-02,7.2
4.85E-02,7.6
4.85E-02,7.6
4.85E-02,7.8
4.85E-02,7.6
4.85E-02,7.8
4.85E-02,7.8
4.85E-02,7.2
4.85E-02,7.6
4.85E-02,7.2
4.85E-02,7.4
4.85E-02,7.6
4.85E-02,7.4
4.85E-02,7.2
4.85E-02,6.8
4.85E-02,7.4
4.85E-02,7
4.85E-02,7.8
4.85E-02,7.6
4.85E-02,7.2
4.85E-02,7.6
4.86E-02,7.2
4.86E-02,7.2
4.86E-02,7.4
4.86E-02,7.2
4.86E-02,7.4
4.86E-02,7.4
4.86E-02,7.6
4.86E-02,7.6
4.86E-02,7
4.86E-02,7.6
4.86E-02,6.6
4.86E-02,7.4
4.86E-02,7.6
4.86E-02,7.2
4.86E-02,7.6
4.86E-02,7.6
4.86E-02,7.6
4.86E-02,7.4
4.86E-02,7.8
4.86E-02,7.4
4.86E-02,7.6
4.86E-02,7.4
4.86E-02,6.8
4.86E-02,7.4
4.86E-02,7.6
4.87E-02,7.2
4.87E-02,7.2
4.87E-02,7.6
4.87E-02,7.4
4.87E-02,7.8
4.87E-02,7
4.87E-02,7.2
4.87E-02,7.4
4.87E-02,7.6
4.87E-02,7.8
4.87E-02,7.4
4.87E-02,7.8
4.87E-02,7
4.87E-02,7.8
4.87E-02,7.6
4.87E-02,7.8
4.87E-02,7.2
4.87E-02,7.8
4.87E-02,7.6
4.87E-02,7.8
4.87E-02,7.2
4.87E-02,7.8
4.87E-02,7.6
4.87E-02,7.8
4.87E-02,7.6
4.88E-02,7.4
4.88E-02,7.4
4.88E-02,7.6
4.88E-02,7.4
4.88E-02,7.6
4.88E-02,7.4
4.88E-02,7.6
4.88E-02,7.6
4.88E-02,7.6
4.88E-02,7.2
4.88E-02,7
4.88E-02,7
4.88E-02,7.8
4.88E-02,7.8
4.88E-02,7.4
4.88E-02,7.6
4.88E-02,7.2
4.88E-02,7
4.88E-02,7.4
4.88E-02,7.2
4.88E-02,7.4
4.88E-02,7.8
4.88E-02,7.6
4.88E-02,7
4.88E-02,7
4.89E-02,7.2
4.89E-02,7
4.89E-02,7.6
4.89E-02,7.6
4.89E-02,7
4.89E-02,7.6
4.89E-02,7.2
4.89E-02,7.6
4.89E-02,7.4
4.89E-02,7.4
4.89E-02,7.2
4.89E-02,7.8
4.89E-02,7.6
4.89E-02,7
4.89E-02,7.2
4.89E-02,7.4
4.89E-02,7.2
4.89E-02,7.2
4.89E-02,7
4.89E-02,7.6
4.89E-02,7.4
4.89E-02,7.8
4.89E-02,7.2
4.89E-02,7.2
4.89E-02,7.2
4.90E-02,6.8
4.90E-02,7.4
4.90E-02,7.6
4.90E-02,7
4.90E-02,7
4.90E-02,7.4
4.90E-02,7.8
4.90E-02,6.8
4.90E-02,7.6
4.90E-02,7
4.90E-02,7.4
4.90E-02,7.6
4.90E-02,7.2
4.90E-02,7.6
4.90E-02,7.6
4.90E-02,7.2
4.90E-02,7.4
4.90E-02,7.6
4.90E-02,7.4
4.90E-02,7.2
4.90E-02,7.4
4.90E-02,7.4
4.90E-02,7.4
4.90E-02,7.2
4.90E-02,7.6
4.91E-02,7.8
4.91E-02,7.2
4.91E-02,7.4
4.91E-02,7.2
4.91E-02,6.8
4.91E-02,7.6
4.91E-02,7.4
4.91E-02,7.2
4.91E-02,7.6
4.91E-02,7.4
4.91E-02,7.4
4.91E-02,6.8
4.91E-02,7.8
4.91E-02,7.6
4.91E-02,8
4.91E-02,7.6
4.91E-02,7.6
4.91E-02,7.6
4.91E-02,7.8
4.91E-02,7.2
4.91E-02,7
4.91E-02,7
4.91E-02,7.6
4.91E-02,7.2
4.91E-02,7.4
4.92E-02,7.4
4.92E-02,7.6
4.92E-02,7
4.92E-02,7.6
4.92E-02,7.4
4.92E-02,7.6
4.92E-02,7.6
